proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,88124433300559247959309048268928728970816174095213461359357515260826164605193,0x8ccbfc876e2f979a0ab1423589abea04bb71512cc6bd5d9dbeef7f820b8f8e69,1110.0,0.749997,832.49667,704.85,-127.64667,-15.332994665311993,1110.0,0.0,-15.332994665311993,0.635,False,False,Will the Republicans win the Arizona governor race in 2026?,will-the-republican-win-the-arizona-governor-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-republican-party-control-the-senate-after-the-2026-midterm-elections-JSsqogfn0U0u.png,57141,arizona-governor-winner-2026,No,1,Yes,18859933834391393264997730047904836599784455493762567366530805521273388590339,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,2618138322856109565904469085316346602627882727483900432328802655317079880335,0x741bb46008b72234857c5118c8365ab3c2f69dbf28b30b59de04f173b8a778de,1110.0,0.745,826.95,671.55,-155.4,-18.79194630872483,1110.0,0.0,-18.79194630872483,0.605,False,False,Will Dan Sullivan win the Alaska Senate race in 2026?,will-dan-sullivan-win-the-alaska-senate-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-dan-sullivan-win-the-alaska-senate-race-in-2026-vFj_n75oIjB3.jpg,59233,alaska-senate-election-winner,Yes,0,No,64264976954058187238724333554507208255303776435657387002861226761784169752307,2026-11-03,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,48477409091695386761559202853239391470463303066983260592312960625658563043275,0x591f785022238c7ea2563553d93c024e451a18ea74d9bbd79a6126c0267c588a,1109.995516,0.06999,77.68858616484,26.084894625999997,-51.603691538839996,-66.42377482497498,6681.561879,1756.306879,-94.42166825185929,0.0235,False,True,"Ukraine recognizes Russian sovereignty over its territory by December 31, 2025?",ukraine-recognizes-russian-sovereignty-over-ukrainian-territory-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/ukraine-recognizes-russian-sovereignty-over-ukrainian-territory-in-2025-aArQODeHnr5E.jpg,17858,ukraine-recognizes-russian-sovereignty-over-ukrainian-territory-in-2025,Yes,0,No,39073221701552764059446410725782004011128353041681427534414147663135223634260,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,101163575689611177694586697172798294092987709960375574777760542313937687808591,0x69288fa222571671b65c976e43b8e01100e527222b9e19b6a2b78998129d1ea3,1109.993422,0.144999,160.947936196578,53.279684256,-107.66825194057799,-66.89632342292015,11363.83237,482.050066,-96.76647855241215,0.048,False,False,Will MetaMask launch a token in 2025?,will-metamask-launch-a-token-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/metamask-2c974b8baa.png,46724,will-metamask-launch-a-token-in-2025,Yes,0,No,102949690272049881918816161009598998660276278148863115139226223419430092123884,2026-01-01,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,113237755645921715758233944722306063215233909018006486973579082721270649678448,0xec2e51ebb99006172b05548fc53d6842d30c9c0cccaf4c34569f0431b94d4bfc,1109.992033,0.024999,27.748690832967,26.639808792,-1.1088820409670026,-3.9961598463938643,1109.992033,0.0,-3.9961598463938515,0.024,False,False,Will Pope Leo XIV win the Nobel Peace Prize in 2026?,will-pope-leo-xiv-win-the-nobel-peace-prize-in-2026-698,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-pope-leo-xiv-win-the-nobel-peace-prize-in-2025-IuyGVgfqGeH3.jpg,60182,nobel-peace-prize-winner-2026-139,Yes,0,No,95174951397252701626356005587736778177787845584080929573568339678125892550453,2026-10-10,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,21265207456609426291246075480390336499088453711419597084147957999650569091884,0x94521176f57d2ce81dde01e0b7699ca4279423042d37ed53908f0c8bfefe7e14,1109.991817,0.784999,871.342466353183,793.6441491549999,-77.69831719818306,-8.917081423033666,1109.991817,0.0,-8.917081423033666,0.715,False,False,Will the Republicans win the Texas Senate race in 2026?,will-the-republicans-win-the-texas-senate-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-republican-party-control-the-senate-after-the-2026-midterm-elections-JSsqogfn0U0u.png,57672,texas-senate-election-winner,Yes,0,No,9846414914422486942750462555692240718767368950832862364324602361738794436048,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,83042839972576699914326314567352613198263544864280130968197473664388412248829,0xe56b65d978c8bd65b4d24a0d093929ab23711816d039d7a3ceac5b7280b61564,1109.988932,0.039995,44.39400733534,19.979800775999998,-24.414206559340005,-54.99437429678711,1139.988932,12.6,-56.17871673140154,0.018,False,False,Will Elle Fanning win Best Supporting Actress at the 98th Academy Awards?,will-elle-fanning-win-best-supporting-actress-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50301,oscars-2026-best-supporting-actress-winner,Yes,0,No,40747275188918857347613319884133694719544689285377407546615750718264834150338,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,48368039124533504674394545622809320495392482760644292167644042386014017726777,0xaf874c80349379303164629c3962b1456f667ca1d44edf95e0474dd13483a4b3,1109.981662,0.749996,832.481806573352,704.83835537,-127.64345120335197,-15.332881775369467,1109.981662,0.0,-15.332881775369467,0.635,False,False,Will the Democrats win the Arizona governor race in 2026?,will-the-democrat-win-the-arizona-governor-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-democratic-party-control-the-senate-after-the-2026-midterm-elections-JJ9h02JGR09z.png,57141,arizona-governor-winner-2026,Yes,0,No,2523036761393218729489135332182856159698268685360641264822465280431935747282,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,55974366657597755371068524619727549828174999022278064763312724516630330720484,0xf8ad779f49fc9051a44de57a22b2ffe8608b0a2a7de46f728cbd6bce81a5bc54,1109.974643,0.795001,882.430951159643,976.77768584,94.3467346803571,10.691684664547605,6656.048993,1321.206155,-81.54083158236088,0.88,False,False,Will Trump meet with Putin by December 31?,will-trump-meet-with-putin-by-december-31-157,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-meet-with-putin-by-august-15-Th_KuMTET47f.jpg,38010,will-trump-meet-with-putin-again-by,No,1,Yes,54443791163475307695238529835526401448259679457783917862775033043535379578184,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,62499647704758013801224496519154801919449219197687180369505612744147504118777,0x689a77ca28cf59efae262fd37d07aa787194d52b13bbe009a223de15bf5c62af,1109.9626,0.039999,44.3973940374,23.8641959,-20.533198137400003,-46.248656216405415,1109.9626,0.0,-46.248656216405415,0.0215,False,False,China x India military clash by December 31?,china-x-india-military-clash-by-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/china-x-india-military-clash-by-december-31-eggJM4CWN6Un.jpg,17526,china-x-india-military-clash-by-december-31,Yes,0,No,89667254973027475163940771416019167537897714895546880163448338769528535684137,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,71610581811588451243087930916572592402913705975252472987256607890992191263885,0x3fd189cac9280dfc49a07115581e8d4c9e0b7e1c1e8580a44e9ff3d74e39cf2d,1109.655171,0.715001,793.404556920171,760.1137921350002,-33.290764785170914,-4.195938187499027,1109.655171,0.0,-4.195938187499027,0.685,False,False,Will the Republicans win the Michigan Senate race in 2026?,will-the-republicans-win-the-michigan-senate-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-republican-party-control-the-senate-after-the-2026-midterm-elections-JSsqogfn0U0u.png,57658,michigan-senate-election-winner,No,1,Yes,1046980875306043125128331871114794349002409233139736033870402475326170083426,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,83822857714986032157061723072139000598653647476635234458225027863390376462833,0x72a21be2f581699c5f495286eeabd7863b488d40975bc05533ee647f9f5cdd33,1105.83,0.886837,980.69095971,1011.83445,31.143490289999963,3.1756681329263396,1265.0,-61.572845,-9.806527945879925,0.915,False,False,Will F1 be nominated for Best Picture at the 98th Academy Awards?,will-f1-be-nominated-for-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50248,oscars-2026-best-picture-nominations,No,1,Yes,105886144780792404187351380727805295265636415112963024872889588713803505341754,2026-01-22,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,32681982460939915459180175286164822094994116557339193336028658528484505041060,0x635e9e233a8a58b771d845c90a51d21602b7caeabe01c07fa1192cc8e2f72863,1092.6646,0.085499,93.4217306354,22.3996243,-71.02210633540001,-76.02311138141967,2159.06,256.992275,-87.8655535321198,0.0205,False,False,Will Trump sell 101-1k Gold Cards in 2025?,will-trump-sell-101-1k-gold-cards-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-sell-101-1k-gold-cards-in-2025-7ZXowH4AOKF_.jpg,19720,how-many-gold-cards-will-trump-sell-in-2025,Yes,0,No,54386564716352945323854636664394465936433135854596570337224542461183985937166,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,17218704255567843989309812954541854436088438203355593822918181715532240736204,0xbfe3747d9ab856439181d06970e74ed5bf273e3a050486abd6d36d3bf48f43f8,1090.0,0.050727,55.29243,92.65,37.35757,67.56362489404066,1375.0,20.942805,32.83228539623691,0.085,False,False,Will Shemar Stewart be the 2025-2026 NFL Defensive Rookie of the Year?,will-shemar-stewart-be-the-2025-2026-nfl-defensive-rookie-of-the-year,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-defensive-rookie-of-the-year-NL8um2sfiVIH.png,23939,nfl-defensive-rookie-of-the-year-345,Yes,0,No,42160348455420271947978852125390383378868918645282867134310771526683630509443,2026-02-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,106820146733184719100966062623986655992997037363317463528901190592661638187355,0x07baddbeaa7f66706b84f167f835f3cc90782445ff36b2ea736c1c097f6ff537,1087.890149,0.684911,745.107929841739,674.49189238,-70.61603746173907,-9.477289750055125,1364.990149,-63.733,-27.853870953906956,0.62,False,False,Will Stellan Skarsgård win Best Supporting Actor at the 98th Academy Awards?,will-stellan-skarsgrd-win-best-supporting-actor-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50294,oscars-2026-best-supporting-actor-winner,No,1,Yes,58198710311579915535691075580727536486537716969204598157134462435731312061441,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,89030206793563500904260609341730125141446058752638409438690179101657405162308,0xab381b2d2ec1de40e35f2cf6beb6b46a183d360d46f2b587e8709bde3f1db7ed,1079.0,0.040676,43.889404,107.9,64.010596,145.8452158520995,1079.0,0.0,145.8452158520995,0.1,False,False,Will Sinners win Best Film Editing at the 98th Academy Awards?,will-sinners-win-best-film-editing-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50389,oscars-2026-best-film-editing-winner,Yes,0,No,61521239802767536714300619467113884174956897443064371625090064498238633706721,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,113314550423744773607951568238874281430587441567297387737553364413695224215541,0xeee75e18b53425c67035084fb8be5414331614ab4e5ec59574bc73e11817be93,1079.0,0.729998,787.667842,733.72,-53.947842,-6.849059860437974,1110.0,-1.239938,-9.450572756096904,0.68,False,False,Will the Republicans win the Michigan governor race in 2026?,will-the-republicans-win-the-michigan-governor-race-in-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-republican-party-control-the-senate-after-the-2026-midterm-elections-JSsqogfn0U0u.png,57176,michigan-governor-winner-2026,No,1,Yes,3091929947863726371877226324959784580013579280794631063604653957812689085396,,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,62638608227991947528452668648067671269537969986001588951082566401735171580612,0x4b065e61c807714691609e2439cfd078ba3ad323b80802858bcf94ef372bb13f,1076.72727,0.883579,951.37360449933,974.43817935,23.06457485066998,2.424344625664483,1331.72727,-99.81159,-17.18794368906536,0.905,False,False,Will Rental Family be nominated for Best Picture at the 98th Academy Awards?,will-rental-family-be-nominated-for-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50248,oscars-2026-best-picture-nominations,No,1,Yes,113098489900213728885119037763305212428076561166134301260869633327773426396601,2026-01-22,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,64777113348277486416222220037147431381776301930987698330601552191225411557007,0xe15b54a29d9cadfc249c0b97071173b87e78648a748f3252bc8c92c2207a6e79,1074.085013,0.978032,1050.489513434416,1066.0293754025001,15.539861968083978,1.4792972009095795,2295.18,-242.46186,-52.51031837917735,0.9925,False,False,Will Dwayne Johnson win Best Actor at the 98th Academy Awards?,will-dwayne-johnson-win-best-actor-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50282,oscars-2026-best-actor-winner,No,1,Yes,34459417680690535941109069063961554962509521147894586644979346327237928841022,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,21017112163468264304199411233430073552789991967665898962733118502531341854630,0x2953a5f45c2908c95bd190a782401cb61aa49c58f11efddabc79f3cae3a9c25b,1070.362821,0.024623,26.355543741483,1.6055442315,-24.749999509983,-93.9081346708362,2004.997552,236.327061,-96.74739456209139,0.0015,False,False,Will Zelenskyy and Putin meet next in Saudi Arabia?,will-trump-and-putin-meet-next-in-saudi-arabia,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-and-putin-meet-next-in-saudi-arabia-5kus33r8a7IJ.png,38374,where-will-trump-and-putin-meet-next-393,Yes,0,No,1982736180690813952722609783702969196618844437473910951991864906446005569429,2025-09-30,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,94161588821585413807159056921236602219545296481418972036784107424308238438602,0x94c99f6465739a323859e4bdcb5091ce6e064b67a956b5c603974e574807efe6,1070.354313,0.035406,37.896964806078,1.6055314695,-36.291433336578,-95.763429927131,1070.354313,0.0,-95.763429927131,0.0015,False,False,Will Zelenskyy and Putin meet next in Kazakhstan?,will-trump-and-putin-meet-next-in-country-d,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-and-putin-meet-next-in-country-d-Fbn8FujDe06f.png,38374,where-will-trump-and-putin-meet-next-393,Yes,0,No,68001415896152745012351098511840857562477094013012619775250419954964793417825,2025-09-30,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,66955184408785136115742118295452337354001933475586643712327760758468304177541,0xe9b8664d3302d33a25b0612989da47a520ec005d1da55fd73f85750a8837513d,1069.660675,0.042707,45.681998447225,142.264869775,96.582871327775,211.42435666284217,2290.64845,540.172235,45.42591744814874,0.133,False,False,Will Chloé Zhao win Best Director at the 98th Academy Awards?,will-chlo-zhao-win-best-director-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50386,oscars-2026-best-director-winner,Yes,0,No,32231359673171841425833467372633014480668779042894493393647349858363103893329,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,3101059484005111255071263763276921746470830232725163114423230117786470641240,0x7eb708ae5fe24e4e0ef3147ec31b2329a2c91473306f84bd85083bc57c33ffbf,1066.46,0.017969,19.16321974,5.86553,-13.29768974,-69.39173020201459,1086.46,9.60954,-69.95513052740587,0.0055,False,False,Will Avatar: Fire and Ash win Best Cinematography at the 98th Academy Awards?,will-avatar-fire-and-ash-win-best-cinematography-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50390,oscars-2026-best-cinematography-winner,Yes,0,No,58417137181837400780189733511830077468940689348171736467423285185348089792355,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,76252402837334795047528042167618984089231134882494719641438604550246396692717,0xe2bdf6c18c8ab5ad5d3be5f95dd749e88d1dee7ac7c4dbf5101013a5c055e3df,1063.720216,0.017999,19.145900167784,30.316026156,11.170125988215998,58.342130118339895,2593.430216,38.645063,-35.05437758881141,0.0285,False,False,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,will-dwayne-the-rock-johnson-win-the-2028-us-presidential-election,https://polymarket-upload.s3.us-east-2.amazonaws.com/the+rock.png,31552,presidential-election-winner-2028,Yes,0,No,82779978600617806806814031291287454099780828258739355925042203335968508676880,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,39345866772752915805824200301643924395602739328111527361679373856268124431416,0xc6b173db2582f7ccb12b7e541ab510934013b2640006712ae35507ff75d707f4,1058.6515,0.022977,24.3246355155,15.35044675,-8.974188765500001,-36.893415154284725,1058.6515,0.0,-36.893415154284725,0.0145,False,False,Will Ryan Coogler win Best Director at the 98th Academy Awards?,will-ryan-coogler-win-best-director-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50386,oscars-2026-best-director-winner,Yes,0,No,61277975933886774626129886616090438665595481660606675605195264436731698222646,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,32582840770398664009935356786743064333011025768818448150441547931993522105501,0x71160cef7e4382f9e3d83cce3b208940a2120f9a062e8e8a8d686c80146bc1af,1057.899997,0.028137,29.766132215589,3.173699991,-26.592432224588997,-89.33788250346518,1057.899997,0.0,-89.3378825034652,0.003,False,False,Will Brock Purdy be the Top Fantasy Quarterback of the 2025-26 NFL Regular Season?,will-brock-purdy-be-the-top-fantasy-quarterback-of-the-2025-26-nfl-regular-season,https://polymarket-upload.s3.us-east-2.amazonaws.com/be4404aa-b35d-462a-a1a9-6dd6ce577194.png,35909,fantasy-football-top-qb-2025,Yes,0,No,107719588019323227182056314725466650985465320298692580555360672294557951897850,2026-01-10,True
